anc.pop	admx.pop	sex	proportion	norm.proportion	bootstrap
African	PEL	f	0.026	0.0276595744680851	983
Native_American	PEL	m	0.359	0.33804143126177	983
European	PEL	m	0.172	0.16195856873823	983
African	PEL	m	0	0	983
Native_American	PUR	f	0.128	0.128772635814889	983
European	PUR	f	0.232	0.233400402414487	983
African	PUR	f	0.137	0.137826961770624	983
Native_American	PUR	m	0	0	983
European	PUR	m	0.5	0.497017892644135	983
African	PUR	m	0.003	0.00298210735586481	983
Native_American	ACB	f	0.003	0.00298210735586481	984
European	ACB	f	0	0	984
African	ACB	f	0.5	0.497017892644135	984
Native_American	ACB	m	0	0	984
European	ACB	m	0.131	0.131790744466801	984
African	ACB	m	0.366	0.368209255533199	984
Native_American	ASW	f	0.019	0.0190380761523046	984
European	ASW	f	0.059	0.0591182364729459	984
African	ASW	f	0.421	0.421843687374749	984
Native_American	ASW	m	0.026	0.0259481037924152	984
European	ASW	m	0.133	0.132734530938124	984
African	ASW	m	0.342	0.341317365269461	984
Native_American	CLM	f	0.267	0.271341463414634	984
European	CLM	f	0.155	0.157520325203252	984
African	CLM	f	0.07	0.0711382113821138	984
Native_American	CLM	m	0	0	984
European	CLM	m	0.5	0.492125984251969	984
African	CLM	m	0.008	0.0078740157480315	984
Native_American	MXL	f	0.467	0.466067864271457	984
European	MXL	f	0.033	0.0329341317365269	984
African	MXL	f	0.001	0.000998003992015968	984
Native_American	MXL	m	0.027	0.027	984
European	MXL	m	0.428	0.428	984
African	MXL	m	0.045	0.045	984
Native_American	PEL	f	0.487	0.484095427435388	984
European	PEL	f	0	0	984
African	PEL	f	0.016	0.0159045725646123	984
Native_American	PEL	m	0.3	0.301810865191147	984
European	PEL	m	0.197	0.198189134808853	984
African	PEL	m	0	0	984
Native_American	PUR	f	0.138	0.138	984
European	PUR	f	0.206	0.206	984
African	PUR	f	0.156	0.156	984
Native_American	PUR	m	0	0	984
European	PUR	m	0.5	0.5	984
African	PUR	m	0	0	984
Native_American	ACB	f	0.002	0.00202020202020202	985
European	ACB	f	0	0	985
African	ACB	f	0.493	0.497979797979798	985
Native_American	ACB	m	0	0	985
European	ACB	m	0.115	0.113861386138614	985
African	ACB	m	0.39	0.386138613861386	985
Native_American	ASW	f	0.003	0.0029940119760479	985
European	ASW	f	0.03	0.029940119760479	985
African	ASW	f	0.468	0.467065868263473	985
Native_American	ASW	m	0.033	0.0330661322645291	985
European	ASW	m	0.195	0.195390781563126	985
African	ASW	m	0.271	0.271543086172345	985
Native_American	CLM	f	0.265	0.279535864978903	985
European	CLM	f	0.144	0.151898734177215	985
African	CLM	f	0.065	0.0685654008438819	985
Native_American	CLM	m	0	0	985
European	CLM	m	0.5	0.475285171102662	985
African	CLM	m	0.026	0.0247148288973384	985
Native_American	MXL	f	0.46	0.488322717622081	985
European	MXL	f	0	0	985
African	MXL	f	0.011	0.0116772823779193	985
Native_American	MXL	m	0	0	985
European	MXL	m	0.496	0.468809073724008	985
African	MXL	m	0.033	0.0311909262759924	985
Native_American	PEL	f	0.5	0.497017892644135	985
European	PEL	f	0	0	985
African	PEL	f	0.003	0.00298210735586481	985
Native_American	PEL	m	0.298	0.299798792756539	985
European	PEL	m	0.175	0.176056338028169	985
African	PEL	m	0.024	0.0241448692152918	985
Native_American	PUR	f	0.132	0.137214137214137	985
European	PUR	f	0.234	0.243243243243243	985
African	PUR	f	0.115	0.11954261954262	985
Native_American	PUR	m	0	0	985
European	PUR	m	0.5	0.481695568400771	985
African	PUR	m	0.019	0.0183044315992293	985
Native_American	ACB	f	0.002	0.00202839756592292	986
European	ACB	f	0	0	986
African	ACB	f	0.491	0.497971602434077	986
Native_American	ACB	m	0	0	986
European	ACB	m	0.105	0.103346456692913	986
African	ACB	m	0.403	0.396653543307087	986
Native_American	ASW	f	0.042	0.0420841683366733	986
European	ASW	f	0.032	0.032064128256513	986
African	ASW	f	0.425	0.425851703406814	986
Native_American	ASW	m	0.001	0.00099601593625498	986
European	ASW	m	0.181	0.180278884462151	986
African	ASW	m	0.32	0.318725099601594	986
Native_American	CLM	f	0.267	0.267535070140281	986
European	CLM	f	0.167	0.167334669338677	986
African	CLM	f	0.065	0.0651302605210421	986
Native_American	CLM	m	0	0	986
European	CLM	m	0.5	0.5	986
African	CLM	m	0	0	986
Native_American	MXL	f	0.473	0.473947895791583	986
European	MXL	f	0	0	986
African	MXL	f	0.026	0.0260521042084168	986
Native_American	MXL	m	0.024	0.0239520958083832	986
European	MXL	m	0.459	0.458083832335329	986
African	MXL	m	0.018	0.0179640718562874	986
Native_American	PEL	f	0.487	0.467370441458733	986
European	PEL	f	0	0	986
African	PEL	f	0.034	0.0326295585412668	986
Native_American	PEL	m	0.274	0.286012526096033	986
European	PEL	m	0.205	0.213987473903967	986
African	PEL	m	0	0	986
Native_American	PUR	f	0.139	0.141836734693878	986
European	PUR	f	0.228	0.23265306122449	986
African	PUR	f	0.123	0.125510204081633	986
Native_American	PUR	m	0	0	986
European	PUR	m	0.498	0.487279843444227	986
African	PUR	m	0.013	0.012720156555773	986
Native_American	ACB	f	0.003	0.00298210735586481	987
European	ACB	f	0	0	987
African	ACB	f	0.5	0.497017892644135	987
Native_American	ACB	m	0	0	987
European	ACB	m	0.131	0.131790744466801	987
African	ACB	m	0.366	0.368209255533199	987
Native_American	ASW	f	0.043	0.0436991869918699	987
European	ASW	f	0.059	0.0599593495934959	987
African	ASW	f	0.39	0.396341463414634	987
Native_American	ASW	m	0	0	987
European	ASW	m	0.14	0.137524557956778	987
African	ASW	m	0.369	0.362475442043222	987
Native_American	CLM	f	0.269	0.295604395604396	987
European	CLM	f	0.164	0.18021978021978	987
African	CLM	f	0.022	0.0241758241758242	987
Native_American	CLM	m	0	0	987
European	CLM	m	0.485	0.444954128440367	987
African	CLM	m	0.06	0.055045871559633	987
Native_American	MXL	f	0.451	0.475738396624473	987
European	MXL	f	0.007	0.00738396624472574	987
African	MXL	f	0.016	0.0168776371308017	987
Native_American	MXL	m	0	0	987
European	MXL	m	0.5	0.475285171102662	987
African	MXL	m	0.026	0.0247148288973384	987
Native_American	PEL	f	0.5	0.469043151969981	987
European	PEL	f	0	0	987
African	PEL	f	0.033	0.0309568480300188	987
Native_American	PEL	m	0.26	0.278372591006424	987
European	PEL	m	0.207	0.221627408993576	987
African	PEL	m	0	0	987
Native_American	PUR	f	0.124	0.136563876651982	987
European	PUR	f	0.246	0.270925110132159	987
African	PUR	f	0.084	0.092511013215859	987
Native_American	PUR	m	0	0	987
European	PUR	m	0.5	0.457875457875458	987
African	PUR	m	0.046	0.0421245421245421	987
Native_American	ACB	f	0.001	0.000998003992015968	988
European	ACB	f	0	0	988
African	ACB	f	0.5	0.499001996007984	988
Native_American	ACB	m	0	0	988
European	ACB	m	0.114	0.114457831325301	988
African	ACB	m	0.384	0.385542168674699	988
Native_American	ASW	f	0.026	0.026	988
European	ASW	f	0.043	0.043	988
African	ASW	f	0.431	0.431	988
Native_American	ASW	m	0.01	0.01	988
European	ASW	m	0.165	0.165	988
African	ASW	m	0.325	0.325	988
Native_American	CLM	f	0.242	0.259656652360515	988
European	CLM	f	0.169	0.181330472103004	988
African	CLM	f	0.055	0.0590128755364807	988
Native_American	CLM	m	0	0	988
European	CLM	m	0.5	0.468164794007491	988
African	CLM	m	0.034	0.0318352059925094	988
Native_American	MXL	f	0.463	0.463927855711423	988
European	MXL	f	0.018	0.0180360721442886	988
African	MXL	f	0.018	0.0180360721442886	988
Native_American	MXL	m	0	0	988
European	MXL	m	0.48	0.479041916167665	988
African	MXL	m	0.021	0.0209580838323353	988
Native_American	PEL	f	0.472	0.470119521912351	988
European	PEL	f	0	0	988
African	PEL	f	0.03	0.0298804780876494	988
Native_American	PEL	m	0.298	0.299196787148594	988
European	PEL	m	0.2	0.200803212851406	988
African	PEL	m	0	0	988
Native_American	PUR	f	0.13	0.13	988
European	PUR	f	0.237	0.237	988
African	PUR	f	0.133	0.133	988
Native_American	PUR	m	0	0	988
European	PUR	m	0.5	0.5	988
African	PUR	m	0	0	988
Native_American	ACB	f	0.005	0.00496031746031746	989
European	ACB	f	0	0	989
African	ACB	f	0.499	0.495039682539683	989
Native_American	ACB	m	0	0	989
European	ACB	m	0.122	0.122736418511066	989
African	ACB	m	0.375	0.377263581488934	989
Native_American	ASW	f	0.02	0.0198807157057654	989
European	ASW	f	0.057	0.0566600397614314	989
African	ASW	f	0.426	0.423459244532803	989
Native_American	ASW	m	0.004	0.00403225806451613	989
European	ASW	m	0.16	0.161290322580645	989
African	ASW	m	0.332	0.334677419354839	989
Native_American	CLM	f	0.271	0.271	989
European	CLM	f	0.15	0.15	989
African	CLM	f	0.079	0.079	989
Native_American	CLM	m	0	0	989
European	CLM	m	0.5	0.5	989
African	CLM	m	0	0	989
Native_American	MXL	f	0.441	0.44188376753507	989
European	MXL	f	0.038	0.0380761523046092	989
African	MXL	f	0.02	0.0200400801603206	989
Native_American	MXL	m	0.006	0.00598802395209581	989
European	MXL	m	0.468	0.467065868263473	989
African	MXL	m	0.027	0.0269461077844311	989
Native_American	PEL	f	0.5	0.476190476190476	989
European	PEL	f	0	0	989
African	PEL	f	0.025	0.0238095238095238	989
Native_American	PEL	m	0.278	0.292631578947368	989
European	PEL	m	0.197	0.207368421052632	989
African	PEL	m	0	0	989
Native_American	PUR	f	0.131	0.144591611479029	989
European	PUR	f	0.223	0.246136865342163	989
African	PUR	f	0.099	0.109271523178808	989
Native_American	PUR	m	0	0	989
European	PUR	m	0.5	0.457038391224863	989
African	PUR	m	0.047	0.0429616087751371	989
Native_American	ACB	f	0.002	0.00202020202020202	990
European	ACB	f	0	0	990
African	ACB	f	0.493	0.497979797979798	990
Native_American	ACB	m	0	0	990
European	ACB	m	0.114	0.112871287128713	990
African	ACB	m	0.391	0.387128712871287	990
Native_American	ASW	f	0.017	0.0188053097345133	990
European	ASW	f	0.079	0.0873893805309735	990
African	ASW	f	0.356	0.393805309734513	990
Native_American	ASW	m	0	0	990
European	ASW	m	0.125	0.11384335154827	990
African	ASW	m	0.424	0.38615664845173	990
Native_American	CLM	f	0.262	0.266802443991853	990
European	CLM	f	0.161	0.163951120162933	990
African	CLM	f	0.068	0.0692464358452139	990
Native_American	CLM	m	0	0	990
European	CLM	m	0.5	0.491159135559921	990
African	CLM	m	0.009	0.00884086444007859	990
Native_American	MXL	f	0.463	0.468623481781377	990
European	MXL	f	0	0	990
African	MXL	f	0.031	0.0313765182186235	990
Native_American	MXL	m	0	0	990
European	MXL	m	0.494	0.488142292490119	990
African	MXL	m	0.012	0.0118577075098814	990
Native_American	PEL	f	0.5	0.47438330170778	990
European	PEL	f	0	0	990
African	PEL	f	0.027	0.0256166982922201	990
Native_American	PEL	m	0.256	0.27061310782241	990
European	PEL	m	0.217	0.22938689217759	990
African	PEL	m	0	0	990
Native_American	PUR	f	0.127	0.148364485981308	990
European	PUR	f	0.209	0.244158878504673	990
African	PUR	f	0.092	0.107476635514019	990
Native_American	PUR	m	0	0	990
European	PUR	m	0.5	0.43630017452007	990
African	PUR	m	0.073	0.0636998254799302	990
Native_American	ACB	f	0.003	0.00298210735586481	991
European	ACB	f	0	0	991
African	ACB	f	0.5	0.497017892644135	991
Native_American	ACB	m	0	0	991
European	ACB	m	0.12	0.120724346076459	991
African	ACB	m	0.377	0.379275653923541	991
Native_American	ASW	f	0	0	991
European	ASW	f	0.055	0.0525812619502868	991
African	ASW	f	0.468	0.447418738049713	991
Native_American	ASW	m	0.059	0.0618448637316562	991
European	ASW	m	0.166	0.174004192872117	991
African	ASW	m	0.252	0.264150943396226	991
Native_American	CLM	f	0.264	0.280254777070064	991
European	CLM	f	0.155	0.164543524416136	991
African	CLM	f	0.052	0.0552016985138004	991
Native_American	CLM	m	0	0	991
European	CLM	m	0.5	0.472589792060491	991
African	CLM	m	0.029	0.0274102079395085	991
Native_American	MXL	f	0.414	0.413173652694611	991
European	MXL	f	0.075	0.0748502994011976	991
African	MXL	f	0.012	0.0119760479041916	991
Native_American	MXL	m	0.109	0.109218436873747	991
European	MXL	m	0.363	0.36372745490982	991
African	MXL	m	0.027	0.0270541082164329	991
Native_American	PEL	f	0.458	0.466395112016293	991
European	PEL	f	0.012	0.0122199592668024	991
African	PEL	f	0.021	0.0213849287169043	991
Native_American	PEL	m	0.336	0.330058939096267	991
European	PEL	m	0.173	0.169941060903733	991
African	PEL	m	0	0	991
Native_American	PUR	f	0.126	0.127789046653144	991
European	PUR	f	0.23	0.233265720081136	991
African	PUR	f	0.137	0.13894523326572	991
Native_American	PUR	m	0	0	991
European	PUR	m	0.5	0.494071146245059	991
African	PUR	m	0.006	0.00592885375494071	991
Native_American	ACB	f	0.001	0.000998003992015968	992
European	ACB	f	0	0	992
African	ACB	f	0.5	0.499001996007984	992
Native_American	ACB	m	0	0	992
European	ACB	m	0.107	0.107429718875502	992
African	ACB	m	0.391	0.392570281124498	992
Native_American	ASW	f	0.041	0.0424430641821946	992
European	ASW	f	0.063	0.0652173913043478	992
African	ASW	f	0.379	0.392339544513458	992
Native_American	ASW	m	0	0	992
European	ASW	m	0.116	0.112185686653772	992
African	ASW	m	0.401	0.387814313346228	992
Native_American	CLM	f	0.265	0.265	992
European	CLM	f	0.152	0.152	992
African	CLM	f	0.083	0.083	992
Native_American	CLM	m	0	0	992
European	CLM	m	0.5	0.5	992
African	CLM	m	0	0	992
Native_American	MXL	f	0.451	0.488095238095238	992
European	MXL	f	0.006	0.00649350649350649	992
African	MXL	f	0.005	0.00541125541125541	992
Native_American	MXL	m	0	0	992
European	MXL	m	0.5	0.465549348230912	992
African	MXL	m	0.037	0.0344506517690875	992
Native_American	PEL	f	0.461	0.488347457627119	992
European	PEL	f	0	0	992
African	PEL	f	0.011	0.0116525423728814	992
Native_American	PEL	m	0.368	0.348484848484848	992
European	PEL	m	0.16	0.151515151515152	992
African	PEL	m	0	0	992
Native_American	PUR	f	0.132	0.131736526946108	992
European	PUR	f	0.24	0.239520958083832	992
African	PUR	f	0.129	0.12874251497006	992
Native_American	PUR	m	0	0	992
European	PUR	m	0.5	0.5	992
African	PUR	m	0	0	992
Native_American	ACB	f	0.002	0.00199203187250996	993
European	ACB	f	0	0	993
African	ACB	f	0.5	0.49800796812749	993
Native_American	ACB	m	0	0	993
European	ACB	m	0.113	0.113453815261044	993
African	ACB	m	0.385	0.386546184738956	993
Native_American	ASW	f	0.032	0.0324543610547667	993
European	ASW	f	0	0	993
African	ASW	f	0.461	0.467545638945233	993
Native_American	ASW	m	0	0	993
European	ASW	m	0.218	0.214990138067061	993
African	ASW	m	0.289	0.285009861932939	993
Native_American	CLM	f	0.262	0.263052208835341	993
European	CLM	f	0.151	0.151606425702811	993
African	CLM	f	0.085	0.0853413654618474	993
Native_American	CLM	m	0	0	993
European	CLM	m	0.5	0.49800796812749	993
African	CLM	m	0.002	0.00199203187250996	993
Native_American	MXL	f	0.476	0.492753623188406	993
European	MXL	f	0	0	993
African	MXL	f	0.007	0.0072463768115942	993
Native_American	MXL	m	0	0	993
European	MXL	m	0.486	0.470019342359768	993
African	MXL	m	0.031	0.0299806576402321	993
Native_American	PEL	f	0.473	0.473	993
European	PEL	f	0	0	993
African	PEL	f	0.027	0.027	993
Native_American	PEL	m	0.311	0.311	993
European	PEL	m	0.189	0.189	993
African	PEL	m	0	0	993
Native_American	PUR	f	0.128	0.1285140562249	993
European	PUR	f	0.252	0.253012048192771	993
African	PUR	f	0.118	0.118473895582329	993
Native_American	PUR	m	0	0	993
European	PUR	m	0.5	0.49800796812749	993
African	PUR	m	0.002	0.00199203187250996	993
Native_American	ACB	f	0.003	0.00298210735586481	994
European	ACB	f	0	0	994
African	ACB	f	0.5	0.497017892644135	994
Native_American	ACB	m	0	0	994
European	ACB	m	0.12	0.120481927710843	994
African	ACB	m	0.378	0.379518072289157	994
Native_American	ASW	f	0.021	0.0214723926380368	994
European	ASW	f	0.109	0.111451942740286	994
African	ASW	f	0.359	0.367075664621677	994
Native_American	ASW	m	0	0	994
European	ASW	m	0.081	0.0792563600782779	994
African	ASW	m	0.43	0.420743639921722	994
Native_American	CLM	f	0.26	0.291479820627803	994
European	CLM	f	0.159	0.178251121076233	994
African	CLM	f	0.027	0.0302690582959641	994
Native_American	CLM	m	0	0	994
European	CLM	m	0.5	0.451263537906137	994
African	CLM	m	0.054	0.0487364620938628	994
Native_American	MXL	f	0.455	0.496724890829694	994
European	MXL	f	0.003	0.00327510917030568	994
African	MXL	f	0	0	994
Native_American	MXL	m	0	0	994
European	MXL	m	0.5	0.461254612546125	994
African	MXL	m	0.042	0.0387453874538745	994
Native_American	PEL	f	0.5	0.483558994197292	994
European	PEL	f	0	0	994
African	PEL	f	0.017	0.0164410058027079	994
Native_American	PEL	m	0.268	0.277432712215321	994
European	PEL	m	0.215	0.222567287784679	994
African	PEL	m	0	0	994
Native_American	PUR	f	0.132	0.132	994
European	PUR	f	0.237	0.237	994
African	PUR	f	0.131	0.131	994
Native_American	PUR	m	0	0	994
European	PUR	m	0.5	0.5	994
African	PUR	m	0	0	994
Native_American	ACB	f	0.004	0.00396825396825397	995
European	ACB	f	0	0	995
African	ACB	f	0.5	0.496031746031746	995
Native_American	ACB	m	0	0	995
European	ACB	m	0.128	0.129032258064516	995
African	ACB	m	0.368	0.370967741935484	995
Native_American	ASW	f	0.011	0.011	995
European	ASW	f	0.044	0.044	995
African	ASW	f	0.445	0.445	995
Native_American	ASW	m	0.033	0.033	995
European	ASW	m	0.152	0.152	995
African	ASW	m	0.315	0.315	995
Native_American	CLM	f	0.258	0.268191268191268	995
European	CLM	f	0.164	0.17047817047817	995
African	CLM	f	0.059	0.0613305613305613	995
Native_American	CLM	m	0	0	995
European	CLM	m	0.5	0.482625482625483	995
African	CLM	m	0.018	0.0173745173745174	995
Native_American	MXL	f	0.383	0.383	995
European	MXL	f	0.095	0.095	995
African	MXL	f	0.022	0.022	995
Native_American	MXL	m	0.116	0.116	995
European	MXL	m	0.364	0.364	995
African	MXL	m	0.02	0.02	995
Native_American	PEL	f	0.5	0.480769230769231	995
European	PEL	f	0	0	995
African	PEL	f	0.02	0.0192307692307692	995
Native_American	PEL	m	0.259	0.269791666666667	995
European	PEL	m	0.202	0.210416666666667	995
African	PEL	m	0.019	0.0197916666666667	995
Native_American	PUR	f	0.127	0.127254509018036	995
European	PUR	f	0.243	0.243486973947896	995
African	PUR	f	0.129	0.129258517034068	995
Native_American	PUR	m	0	0	995
European	PUR	m	0.5	0.5	995
African	PUR	m	0	0	995
Native_American	ACB	f	0.004	0.00396825396825397	996
European	ACB	f	0	0	996
African	ACB	f	0.5	0.496031746031746	996
Native_American	ACB	m	0.001	0.00100806451612903	996
European	ACB	m	0.112	0.112903225806452	996
African	ACB	m	0.383	0.386088709677419	996
Native_American	ASW	f	0.033	0.0331991951710262	996
European	ASW	f	0.054	0.0543259557344064	996
African	ASW	f	0.41	0.412474849094567	996
Native_American	ASW	m	0.001	0.000992063492063492	996
European	ASW	m	0.15	0.148809523809524	996
African	ASW	m	0.353	0.350198412698413	996
Native_American	CLM	f	0.26	0.267489711934156	996
European	CLM	f	0.148	0.152263374485597	996
African	CLM	f	0.078	0.0802469135802469	996
Native_American	CLM	m	0	0	996
European	CLM	m	0.5	0.486381322957198	996
African	CLM	m	0.014	0.0136186770428016	996
Native_American	MXL	f	0.452	0.466942148760331	996
European	MXL	f	0.007	0.00723140495867769	996
African	MXL	f	0.025	0.0258264462809917	996
Native_American	MXL	m	0	0	996
European	MXL	m	0.5	0.484496124031008	996
African	MXL	m	0.016	0.0155038759689922	996
Native_American	PEL	f	0.495	0.481517509727626	996
European	PEL	f	0	0	996
African	PEL	f	0.019	0.0184824902723735	996
Native_American	PEL	m	0.306	0.315463917525773	996
European	PEL	m	0.179	0.184536082474227	996
African	PEL	m	0	0	996
Native_American	PUR	f	0.129	0.134937238493724	996
European	PUR	f	0.233	0.243723849372385	996
African	PUR	f	0.116	0.121338912133891	996
Native_American	PUR	m	0	0	996
European	PUR	m	0.5	0.478927203065134	996
